Time,Speed1,E1,N1,Lon1,Lat1,Alt1,Speed2,E2,N2,Lon2,Lat2,Alt2,Speed3,E3,N3,Lon3,Lat3,Alt3,Speed4,E4,N4,Lon4,Lat4,Alt4,Speed5,E5,N5,Lon5,Lat5,Alt5,Speed6,E6,N6,Lon6,Lat6,Alt6,IVS1,IVS2,IVS3,IVS4,IVS5
13.8,11.13950358,4.533067287,-141.4824285,16.84356848,46.89374931,243.38,11.30350021,-12.01820062,-136.9252297,16.84335129,46.8937903,243.35,10.98720927,-34.23388896,-136.5388234,16.84305977,46.89379378,243.2165,10.96128876,-47.079786,-132.1518391,16.84289121,46.89383324,243.607,11.163497,-63.34372912,-125.8249514,16.84267778,46.89389016,243.756,11.39762053,-82.47945321,-113.7724371,16.84242668,46.89399857,243.989,13.32773618,19.38698927,8.96965954,13.04111862,17.29189314
13.9,11.13709392,5.653216603,-141.4468408,16.84358318,46.89374963,243.38,11.30330883,-10.88768571,-136.8919199,16.84336613,46.8937906,243.35,10.99549707,-33.16960214,-136.811878,16.84307374,46.89379132,243.2165,10.96827144,-46.04033111,-132.5012392,16.84290485,46.8938301,243.5755,11.15607947,-62.33531944,-126.3135951,16.84269102,46.89388576,243.756,11.39694339,-81.5482019,-114.4324268,16.8424389,46.89399264,243.989,13.31713778,19.45000092,8.968722812,13.0201399,17.26662972
14,11.1353015,6.773048022,-141.4028389,16.84359788,46.89375003,242.75,11.30309882,-9.780554486,-136.8757748,16.84338066,46.89379075,243.269,11.00447021,-32.10309892,-137.0783859,16.84308773,46.89378893,243.2165,10.97474064,-44.99805034,-132.8428945,16.84291852,46.89382703,243.5755,11.15088857,-61.32386285,-126.7937299,16.84270429,46.89388144,243.67,11.39569871,-80.61237803,-115.0849772,16.84245118,46.89398677,243.839,13.32201312,19.49140464,8.968055621,13.00036311,17.24104378
14.1,11.1341263,7.892483362,-141.3504432,16.84361257,46.8937505,243.078,11.30287018,-8.677058853,-136.8772533,16.84339514,46.89379074,243.269,11.01278201,-31.03463395,-137.3388633,16.84310175,46.89378658,243.2165,10.98069638,-43.95304123,-133.1772141,16.84293224,46.89382402,243.5755,11.1479243,-60.30813918,-127.2648348,16.84271762,46.8938772,243.67,11.3938865,-79.67180249,-115.730031,16.84246352,46.89398096,243.839,13.32326854,19.53028068,8.967518202,12.98084985,17.21580048
14.2,11.13356834,9.011463258,-141.28965,16.84362725,46.89375105,243.078,11.30262291,-7.576010575,-136.8968514,16.84340959,46.89379056,243.269,11.01908579,-29.96472265,-137.5932132,16.84311579,46.8937843,243.292,10.98613864,-42.90552733,-133.5039742,16.84294598,46.89382108,243.5755,11.14718665,-59.28993005,-127.724893,16.84273098,46.89387307,243.67,11.39150674,-78.72668287,-116.3671518,16.84247593,46.89397523,243.839,13.31982499,19.56747975,8.966845109,12.96361896,17.18877526
14.3,11.13362762,10.12996426,-141.2204047,16.84364193,46.89375167,243.078,11.302357,-6.476815818,-136.9361349,16.84342401,46.89379021,243.269,11.02338155,-28.89332914,-137.8414097,16.84312985,46.89378206,243.292,10.99106743,-41.85544253,-133.8233528,16.84295976,46.89381821,243.471,11.14867564,-58.2720636,-128.1736555,16.84274434,46.89386903,243.67,11.38855945,-77.7768701,-116.9965446,16.84248839,46.89396957,243.839,13.31105621,19.60272604,8.965918992,12.95147269,17.15720626
14.4,11.13430412,11.24783161,-141.142745,16.8436566,46.89375237,243.125,11.30207246,-5.378186162,-136.9964754,16.84343843,46.89378966,243.1855,11.0256693,-27.82004828,-138.0829593,16.84314394,46.89377989,243.292,10.99548275,-40.80276654,-134.1352194,16.84297357,46.8938154,243.471,11.15239125,-57.25245759,-128.6135986,16.84275772,46.89386507,243.554,11.38504461,-76.82266446,-117.6182158,16.84250091,46.89396398,243.4485,13.29577013,19.63608757,8.96497793,12.94156595,17.1244015
14.5,11.13559786,12.36496144,-141.0566382,16.84367126,46.89375314,243.125,11.30176928,-4.279314377,-137.0411344,16.84345285,46.89378926,243.1855,11.02594903,-26.74585584,-138.3177472,16.84315803,46.89377778,243.431,10.9993846,-39.74764043,-134.4399934,16.84298742,46.89381266,243.471,11.15833349,-56.22938544,-129.0454254,16.84277114,46.89386119,243.554,11.38096224,-75.86421848,-118.2319338,16.84251349,46.89395846,243.4485,13.28234718,19.67072334,8.96305269,12.93201528,17.0924561
14.6,11.13699582,13.48129254,-140.9621403,16.84368591,46.89375399,243.125,11.30129212,-3.180083783,-137.0606929,16.84346727,46.89378909,243.1855,11.02422075,-25.66811426,-138.5459868,16.84317218,46.89377573,243.431,11.00282457,-38.69001398,-134.7375243,16.8430013,46.89380998,243.1605,11.16425512,-55.20280621,-129.4689564,16.84278461,46.89385738,243.554,11.37625411,-74.90148018,-118.8379578,16.84252612,46.89395301,243.4485,13.27260726,19.70496832,8.96271664,12.92281075,17.06115281
14.7,11.13798499,14.59675807,-140.8592079,16.84370054,46.89375492,243.145,11.30048564,-2.079260627,-137.0826126,16.84348172,46.89378889,243.1475,11.02048445,-24.58644686,-138.7642128,16.84318637,46.89377376,243.431,11.00585425,-37.63000017,-135.0278176,16.84301521,46.89380737,243.1605,11.16790891,-54.17512824,-129.8811721,16.8427981,46.89385367,243.554,11.37086199,-73.93450217,-119.4360103,16.84253881,46.89394763,243.919,13.25885469,19.73785901,8.963478475,12.91701467,17.02713831
14.8,11.13856537,15.71133387,-140.7478114,16.84371517,46.89375592,243.145,11.29934983,-0.995047084,-137.107548,16.84349594,46.89378866,243.1475,11.01474013,-23.50435327,-138.9756094,16.84320057,46.89377186,243.431,11.00847364,-36.56773195,-135.3109079,16.84302915,46.89380483,243.1605,11.16929486,-53.14686587,-130.284219,16.84281159,46.89385004,243.697,11.3647859,-72.96334296,-120.0257893,16.84255155,46.89394232,243.7945,13.25892517,19.75462968,8.962998206,12.91430369,16.99117874
14.9,11.13873695,16.82497508,-140.6279371,16.84372978,46.893757,243.145,11.29788469,0.144544485,-137.1369344,16.8435109,46.8937884,243.1475,11.01001417,-22.4207519,-139.1806431,16.84321479,46.89377002,243.28,11.01068275,-35.50315781,-135.5868584,16.84304312,46.89380234,243.1605,11.16841297,-52.11550985,-130.6801818,16.84282512,46.89384648,243.697,11.35802582,-71.98810349,-120.6077864,16.84256435,46.89393709,243.7945,13.20236964,19.82559608,8.962361871,12.91171848,16.95630799
15,11.13849974,17.9376079,-140.499573,16.84374438,46.89375815,243.145,11.29609023,1.288404518,-137.1717092,16.84352591,46.89378809,243.068,11.00933294,-21.33537799,-139.3780686,16.84322903,46.89376824,243.28,11.01248157,-34.43639635,-135.8559778,16.84305712,46.89379992,243.2165,11.16526324,-51.08168624,-131.0663124,16.84283869,46.89384301,243.697,11.35058176,-71.00898209,-121.1816189,16.8425772,46.89393192,243.7945,13.13907774,19.89905502,8.961520567,12.91058852,16.92107184
15.1,11.13785374,19.04918793,-140.3626987,16.84375897,46.89375938,243.1485,11.29396644,2.4494692,-137.2139928,16.84354114,46.89378771,243.068,11.01269643,-20.24860995,-139.5679328,16.84324329,46.89376653,243.28,11.01387011,-33.36759306,-136.118095,16.84307114,46.89379757,243.2165,11.15984566,-50.04385584,-131.4454359,16.84285231,46.8938396,243.607,11.34245371,-70.02579499,-121.7472626,16.8425901,46.89392684,243.7945,13.05625258,19.98775296,8.96031507,12.90842081,16.88796379
15.2,11.13679895,20.15962488,-140.2173269,16.84377354,46.89376069,243.1485,11.29151332,3.603526096,-137.2388888,16.84355629,46.89378748,243.068,11.02010465,-19.16049582,-139.7504761,16.84325757,46.89376489,243.279,11.01484836,-32.29656779,-136.3729796,16.84308519,46.89379527,243.2165,11.15216025,-49.0043,-131.8148682,16.84286595,46.89383627,243.607,11.33364169,-69.03873997,-122.3046477,16.84260305,46.89392182,243.622,12.98241839,20.07009706,8.95864785,12.90822484,16.85395972
15.3,11.13533536,21.26885565,-140.063465,16.8437881,46.89376208,243.1485,11.28873088,4.727554574,-137.2191893,16.84357104,46.89378766,243.068,11.0315576,-18.07109181,-139.9246107,16.84327187,46.89376332,243.279,11.01541632,-31.22366731,-136.6209424,16.84309927,46.89379304,243.2165,11.14220699,-47.96558437,-132.1754806,16.84287958,46.89383303,243.607,11.32414568,-68.04778312,-122.8537196,16.84261606,46.89391688,243.622,12.94459903,20.12654657,8.956457831,12.91195524,16.81710854
15.4,11.13390676,22.37681612,-139.9010618,16.84380264,46.89376354,243.1465,11.28530052,5.796495923,-137.1813796,16.84358506,46.893788,242.75,11.04705527,-16.98025292,-140.0905285,16.84328618,46.89376183,243.279,11.01584669,-30.14885403,-136.8618038,16.84311338,46.89379088,243.292,11.13120422,-46.9253619,-132.5283709,16.84289323,46.89382986,243.607,11.31434796,-67.05305761,-123.3944466,16.84262911,46.89391202,243.622,12.96243815,20.12972279,8.953959716,12.91703299,16.78010361
15.5,11.13295693,23.4833812,-139.7299437,16.84381716,46.89376508,243.1465,11.28090365,6.863790204,-137.1506154,16.84359907,46.89378828,242.75,11.06659767,-15.88845374,-140.2480836,16.84330051,46.89376041,243.279,11.01641216,-29.07206057,-137.0958381,16.84312751,46.89378877,243.292,11.12037025,-45.88163994,-132.8745403,16.84290693,46.89382674,243.5755,11.3046308,-66.05485262,-123.9268679,16.84264221,46.89390723,243.622,12.97909614,20.13005982,8.950545304,12.92140293,16.74539008
15.6,11.13248586,24.58857236,-139.5502736,16.84383166,46.89376669,243.1465,11.27554028,7.982795775,-137.1248882,16.84361375,46.89378851,242.75,11.0901848,-14.79369432,-140.3969441,16.84331487,46.89375908,243.35,11.01711274,-27.9933958,-137.3227423,16.84314166,46.89378673,243.292,11.1097051,-44.83435665,-133.214537,16.84292067,46.89382368,243.5755,11.29499419,-65.05276161,-124.4510073,16.84265536,46.89390252,243.268,12.94250657,20.17826126,8.948283839,12.9246914,16.71283104
15.7,11.13249356,25.69233188,-139.3620642,16.84384614,46.89376838,243.1465,11.2692104,9.127710733,-137.1035376,16.84362878,46.8937887,243.078,11.11459518,-13.69552327,-140.5368274,16.84332928,46.89375782,243.35,11.01794842,-26.9128532,-137.5424521,16.84315584,46.89378475,243.431,11.09920876,-43.78606293,-133.5460817,16.84293443,46.8938207,243.5755,11.28543815,-64.04730137,-124.9668747,16.84266855,46.89389787,243.756,12.87842586,20.24796433,8.94759238,12.92990757,16.67961536
15.8,11.13298002,26.79461737,-139.1653226,16.84386061,46.89377015,243.136,11.26191401,10.25683504,-137.0843789,16.84364359,46.89378887,243.078,11.13660737,-12.59740284,-140.6668113,16.84334369,46.89375665,243.35,11.0189192,-25.83060437,-137.7552323,16.84317004,46.89378284,243.431,11.08888122,-42.73716432,-133.8708428,16.84294819,46.89381778,243.5755,11.27596266,-63.03844037,-125.4742522,16.84268179,46.89389331,243.756,12.82873312,20.3012503,8.945039849,12.93694385,16.64604771
15.9,11.13394526,27.89538826,-138.9600417,16.84387505,46.893772,243.136,11.25365112,11.44486849,-137.0666542,16.84365918,46.89378903,243.078,11.15622134,-11.49779265,-140.7845417,16.84335812,46.89375559,243.269,11.02002508,-24.74658529,-137.9608621,16.84318427,46.89378099,243.431,11.0787225,-41.68481192,-134.1902282,16.842962,46.89381491,243.471,11.26656772,-62.0261614,-125.9729002,16.84269507,46.89388883,243.756,12.7196646,20.40989391,8.941672487,12.94273495,16.61531125
16,11.13538925,28.99457502,-138.7462318,16.84388948,46.89377392,243.136,11.24442172,12.56947261,-137.022804,16.84367394,46.89378943,243.078,11.17343711,-10.39642789,-140.8932753,16.84337257,46.89375461,243.269,11.02126607,-23.66091189,-138.159231,16.84319851,46.8937792,243.431,11.06873258,-40.62989306,-134.5021511,16.84297584,46.8938121,243.471,11.25725334,-61.01045699,-126.4630687,16.8427084,46.89388442,243.67,12.67581422,20.4577053,8.93864037,12.94847812,16.58564583
16.1,11.13731202,30.09213559,-138.5238777,16.84390388,46.89377592,243.1115,11.23422582,13.68882819,-136.9627873,16.84368863,46.89378997,243.078,11.18825468,-9.293967637,-140.9927659,16.84338704,46.89375372,243.269,11.02264217,-22.57348521,-138.3502786,16.84321278,46.89377749,243.28,11.05891148,-39.57120444,-134.8084855,16.84298973,46.89380935,243.471,11.24801953,-59.99170518,-126.9449583,16.84272177,46.89388008,243.67,12.63796658,20.50138522,8.93519884,12.95268886,16.55910332
16.2,11.13926249,31.18803,-138.2929962,16.84391826,46.893778,243.1115,11.22372181,14.80461433,-136.9227901,16.84370327,46.89379033,243.125,11.20067404,-8.190217109,-141.0831316,16.84340153,46.8937529,243.269,11.0246383,-21.48428979,-138.5341363,16.84322708,46.89377583,243.28,11.0494321,-38.51033557,-135.107178,16.84300366,46.89380666,243.1605,11.23924156,-58.96971973,-127.4181076,16.84273518,46.89387582,243.67,12.60115628,20.5360967,8.931557949,12.95739717,16.53341202
16.3,11.1407896,32.2822062,-138.0536008,16.84393262,46.89378015,243.1115,11.2135681,15.91806469,-136.900898,16.84371788,46.89379052,243.125,11.2106952,-7.085228436,-141.1636297,16.84341603,46.89375218,243.448,11.0277394,-20.39359764,-138.7103417,16.84324139,46.89377425,243.28,11.04046737,-37.45033334,-135.399313,16.84301757,46.89380403,243.1605,11.23129475,-57.94473512,-127.8827809,16.84274863,46.89387165,243.67,12.56523265,20.56286274,8.927921579,12.96502081,16.50618479
16.4,11.14189336,33.37464164,-137.8056957,16.84394695,46.89378238,243.1115,11.20376468,17.03044075,-136.8957471,16.84373248,46.89379057,243.145,11.21831815,-5.978929657,-141.2341824,16.84343054,46.89375154,243.448,11.03194548,-19.30118571,-138.8792763,16.84325572,46.89377273,243.279,11.03201728,-36.38865792,-135.6849551,16.8430315,46.89380146,243.609,11.22417909,-56.91652338,-128.338727,16.84276212,46.89386754,243.554,12.5300543,20.58274688,8.924107141,12.97337129,16.47963478
16.5,11.14257376,34.46506019,-137.549403,16.84396126,46.89378469,243.088,11.19431155,18.14273076,-136.906832,16.84374707,46.89379047,243.145,11.22511786,-4.872155142,-141.2950939,16.84344507,46.893751,243.448,11.03725653,-18.20715818,-139.0406285,16.84327008,46.89377128,243.279,11.02408184,-35.32332738,-135.965442,16.84304548,46.89379894,243.609,11.21789458,-55.88536508,-128.7858841,16.84277566,46.89386352,243.554,12.4955155,20.59744808,8.919554285,12.98011849,16.45630228
16.6,11.14283081,35.55352512,-137.2849301,16.84397554,46.89378707,243.088,11.18520872,19.25952598,-136.9306359,16.84376173,46.89379026,243.145,11.23266931,-3.762688035,-141.3457678,16.84345962,46.89375054,243.4285,11.04367255,-17.11165472,-139.1943371,16.84328446,46.89376989,243.279,11.01666104,-34.25429118,-136.2406607,16.84305951,46.89379646,243.2165,11.21244123,-54.85119715,-129.2239472,16.84278923,46.89385958,243.554,12.45839327,20.60969253,8.916546202,12.98512544,16.4361675
16.7,11.1426645,36.64000297,-137.0121629,16.8439898,46.89378952,243.088,11.17645619,20.37815385,-136.932387,16.84377641,46.89379024,243.1485,11.24097249,-2.650051362,-141.3860118,16.84347423,46.89375018,243.4285,11.05119354,-16.01479418,-139.3400721,16.84329885,46.89376858,243.279,11.00975489,-33.18449242,-136.5085308,16.84307354,46.89379405,243.2165,11.20781902,-53.81390433,-129.653184,16.84280284,46.89385572,243.172,12.42258753,20.62285512,8.915756843,12.9915046,16.41551391
16.8,11.14207483,37.72442249,-136.7311308,16.84400403,46.89379205,243.138,11.16805395,21.4813113,-136.8996546,16.84379088,46.89379053,243.1485,11.2500274,-1.537582263,-141.415397,16.84348882,46.89374991,243.4285,11.05981951,-14.91632165,-139.4779617,16.84331326,46.89376734,243.35,11.00336338,-32.11396331,-136.7701573,16.84308759,46.8937917,243.2165,11.20402797,-52.77388098,-130.0735303,16.84281649,46.89385194,243.172,12.40452812,20.62559173,8.913615592,12.99940206,16.39500148
16.9,11.14106181,38.80672276,-136.4418649,16.84401823,46.89379465,243.138,11.160002,22.61939167,-136.7701789,16.84380582,46.8937917,243.1485,11.25983404,-0.42407486,-141.4344577,16.84350344,46.89374974,243.4285,11.06955046,-13.81638796,-139.6078034,16.8433277,46.89376617,243.35,10.99748652,-31.0397346,-137.0267076,16.84310169,46.89378939,243.2165,11.20106808,-51.73112554,-130.4848957,16.84283017,46.89384824,243.697,12.35120294,20.67872221,8.911632684,13.00556547,16.37777287
17,11.139889,39.88683377,-136.1443897,16.84403241,46.89379733,243.138,11.15311601,23.70005716,-136.6616935,16.84382,46.89379268,243.1485,11.27039241,0.691867035,-141.4440844,16.84351808,46.89374966,243.377,11.07967337,-12.71492276,-139.7294378,16.84334215,46.89376508,243.35,10.99200884,-29.96298851,-137.2768115,16.84311582,46.89378714,243.292,11.19833967,-50.68581009,-130.8867304,16.84284389,46.89384462,243.697,12.35558333,20.66789977,8.911311195,13.01146211,16.36254947
17.1,11.13882,40.96465159,-135.838751,16.84404655,46.89380008,242.759,11.14821163,24.79734355,-136.5498073,16.8438344,46.89379368,243.1465,11.28170252,1.808164905,-141.4422189,16.84353273,46.89374967,243.377,11.08947524,-11.61203326,-139.8427083,16.84335662,46.89376406,243.269,10.98681488,-28.88277186,-137.5218623,16.84312999,46.89378494,243.292,11.19524309,-49.63774319,-131.2798439,16.84285764,46.89384109,243.607,12.34347975,20.67194094,8.910502045,13.0158696,16.35016811
17.2,11.1378548,42.04011832,-135.5249617,16.84406066,46.8938029,242.994,11.14528886,25.88544747,-136.4537024,16.84384868,46.89379455,243.1465,11.29376435,2.924807261,-141.4297477,16.84354738,46.89374978,243.377,11.09895608,-10.50778373,-139.9477999,16.84337111,46.89376312,243.269,10.98190464,-27.80029348,-137.7599582,16.8431442,46.8937828,243.292,11.19177834,-48.58717179,-131.6641296,16.84287142,46.89383763,243.607,12.34188846,20.6616,8.909411268,13.02025349,16.33913349
17.3,11.1369934,43.11315484,-135.2030514,16.84407474,46.8938058,242.994,11.14434771,26.99104715,-136.3675366,16.84386318,46.89379532,243.136,11.30576202,4.041999253,-141.4061463,16.84356204,46.89375,243.38,11.10811587,-9.402282062,-140.04464,16.84338562,46.89376224,243.269,10.97727812,-26.71888554,-137.991803,16.84315839,46.89378071,243.431,11.18794542,-47.533865,-132.0391787,16.84288525,46.89383426,243.607,12.32465057,20.66360814,8.908365266,13.02774888,16.32628866
17.4,11.1362358,44.18373958,-134.8730665,16.84408879,46.89380876,242.994,11.14538817,28.12299203,-136.2583741,16.84387804,46.8937963,243.136,11.3168796,5.160039916,-141.3713241,16.84357671,46.89375031,243.38,11.11695463,-8.295474945,-140.1329004,16.84340014,46.89376145,243.1855,10.97293532,-25.63594182,-138.2178442,16.8431726,46.89377868,243.431,11.18374433,-46.47801351,-132.405544,16.8428991,46.89383096,243.607,12.28092389,20.69323408,8.907705648,13.03578518,16.31422218
17.5,11.13558199,45.25176787,-134.5349862,16.84410281,46.89381181,243.042,11.14841024,29.23741149,-136.1317647,16.84389266,46.89379744,243.136,11.32711711,6.277099207,-141.3263133,16.84359137,46.89375072,243.38,11.12547236,-7.1875021,-140.2125098,16.84341468,46.89376073,243.1855,10.96887624,-24.54936661,-138.438071,16.84318686,46.8937767,243.431,11.17917506,-45.41970443,-132.7629357,16.84291299,46.89382775,243.5755,12.25430898,20.70852854,8.905909889,13.04219642,16.30505495
17.6,11.13503199,46.31713812,-134.188832,16.84411679,46.89381492,243.042,11.15341393,30.32749565,-136.0200559,16.84390697,46.89379845,243.136,11.33647454,7.396523405,-141.270833,16.84360606,46.89375121,243.375,11.13366904,-6.078282174,-140.2834394,16.84342924,46.8937601,243.1855,10.96510088,-23.45925218,-138.6531842,16.84320116,46.89377476,243.431,11.17423762,-44.35850483,-133.1116482,16.84292691,46.89382461,243.5755,12.25470463,20.69239923,8.906253503,13.04714858,16.29833168
17.7,11.13458579,47.37979055,-133.8346085,16.84413073,46.89381811,243.042,11.16039923,31.413308,-135.9161748,16.84392121,46.89379938,243.1115,11.34495189,8.518363646,-141.2043289,16.84362078,46.89375181,243.375,11.14154469,-4.967508931,-140.3453998,16.84344381,46.89375954,243.1855,10.96160925,-22.36849743,-138.860327,16.84321547,46.8937729,243.28,11.16893201,-43.2948702,-133.4517436,16.84294087,46.89382155,243.5755,12.2621415,20.6656651,8.90851766,13.05413544,16.29089494
17.8,11.13417428,48.43967812,-133.4723162,16.84414464,46.89382137,243.042,11.16846902,32.47582957,-135.8149586,16.84393516,46.89380029,243.1115,11.35254916,9.639468704,-141.1268847,16.84363549,46.89375251,243.078,11.14914131,-3.855624953,-140.3985702,16.84345841,46.89375906,243.1475,10.95841049,-21.27737688,-139.0615009,16.84322979,46.89377109,243.28,11.16346062,-42.22858451,-133.7827463,16.84295486,46.89381857,243.471,12.29536327,20.61396249,8.910052237,13.06287548,16.28285467
17.9,11.13372834,49.49670986,-133.1019629,16.84415851,46.8938247,243.028,11.17672619,33.62549902,-135.7110319,16.84395024,46.89380123,243.1115,11.35926636,10.7609426,-141.0390755,16.84365021,46.8937533,243.078,11.15650089,-2.742708312,-140.442874,16.84347301,46.89375866,243.1475,10.95551378,-20.18294209,-139.2561824,16.84324415,46.89376934,243.28,11.15802584,-41.15981946,-134.1051835,16.84296889,46.89381567,243.471,12.24477644,20.64507832,8.912125711,13.07045116,16.27692548
18,11.13324798,50.55081716,-132.7235335,16.84417234,46.8938281,243.028,11.18517073,34.72102195,-135.5723194,16.84396462,46.89380247,243.1115,11.36510347,11.88285207,-140.941157,16.84366493,46.89375418,243.125,11.16362345,-1.628686427,-140.4782872,16.84348763,46.89375834,243.1475,10.95291912,-19.08655246,-139.4444683,16.84325854,46.89376764,243.279,11.15262766,-40.08870571,-134.4188484,16.84298294,46.89381285,243.471,12.24463418,20.62868284,8.914784249,13.07834033,16.2719509
18.1,11.13273319,51.60192643,-132.3370079,16.84418614,46.89383158,243.028,11.19380265,35.75540127,-135.4406192,16.84397819,46.89380366,243.088,11.37075532,13.00492526,-140.8326114,16.84367965,46.89375516,243.125,11.17050897,-0.513606181,-140.5044127,16.84350226,46.89375811,243.068,10.95062651,-17.98650118,-139.6262842,16.84327298,46.89376601,243.279,11.14726608,-39.0153014,-134.7240426,16.84299703,46.89381011,243.471,12.30813581,20.54865371,8.917834532,13.08483773,16.26952231
18.2,11.13218399,52.64996062,-131.9423737,16.84419989,46.89383513,243.028,11.20262194,36.83939534,-135.2658581,16.84399242,46.89380523,243.088,11.37691669,14.12845887,-140.7123706,16.8436944,46.89375624,243.125,11.17715746,0.602473138,-140.5216572,16.84351691,46.89375795,243.068,10.94863594,-16.88510983,-139.7994567,16.84328743,46.89376445,243.279,11.14194112,-37.93955676,-135.0206082,16.84301115,46.89380744,243.1605,12.31664136,20.52283601,8.922649906,13.09238007,16.26685265
18.3,11.13160035,53.69486866,-131.5396123,16.8442136,46.89383875,243.028,11.21162861,37.9253441,-135.091332,16.84400667,46.8938068,243.088,11.3835876,15.25211889,-140.5829621,16.84370914,46.8937574,243.145,11.18356892,1.719487451,-140.5293693,16.84353156,46.89375788,243.068,10.94694742,-15.78540846,-139.9654007,16.84330186,46.89376296,243.279,11.13665276,-36.86175627,-135.3087248,16.84302529,46.89380485,243.1605,12.32509091,20.49674572,8.928057289,13.10386923,16.26152402
18.4,11.1309823,54.73654006,-131.1289798,16.84422727,46.89384244,243.028,11.22082265,39.01458186,-134.9122049,16.84402096,46.89380841,243.088,11.39076804,16.37564213,-140.4446614,16.84372389,46.89375865,243.145,11.18974335,2.837462676,-140.5280654,16.84354623,46.8937579,243.068,10.94556094,-14.68457466,-140.1241728,16.8433163,46.89376153,243.35,11.13140101,-35.7820387,-135.5883552,16.84303946,46.89380233,243.1605,12.33128057,20.47308323,8.933756093,13.11658246,16.25641709
18.5,11.13032982,55.77503109,-130.7101664,16.8442409,46.89384621,243.028,11.23020406,40.10863828,-134.724289,16.84403532,46.8938101,243.138,11.39845801,17.49791477,-140.297657,16.84373861,46.89375997,243.145,11.19568075,3.956071714,-140.5174989,16.84356091,46.89375799,242.75,10.94447651,-13.5808795,-140.2755479,16.84333079,46.89376017,243.35,11.12618586,-34.70071795,-135.8597488,16.84305365,46.89379989,243.2165,12.33302071,20.45543195,8.938947154,13.12851096,16.25341004
18.6,11.1297478,56.8101989,-130.2831369,16.84425448,46.89385005,242.922,11.23953439,41.20925011,-134.4963351,16.84404976,46.89381215,243.138,11.40665751,18.62180028,-140.1421115,16.84375336,46.89376137,243.1485,11.20153083,5.075546471,-140.4976941,16.8435756,46.89375817,242.75,10.9435548,-12.47438643,-140.4195653,16.84334531,46.89375887,243.35,11.12069557,-33.61777997,-136.1229801,16.84306786,46.89379752,243.2165,12.32038935,20.45028771,8.946239665,13.13999758,16.25241072
18.7,11.1293411,57.84194912,-129.8478885,16.84426802,46.89385397,242.922,11.24857518,42.29084431,-134.2360053,16.84406395,46.8938145,243.138,11.41536655,19.74728643,-139.9769088,16.84376813,46.89376285,243.1485,11.20744329,6.195617037,-140.4684271,16.8435903,46.89375843,242.75,10.94265646,-11.36781753,-140.5542533,16.84335983,46.89375766,243.269,11.11461837,-32.53322713,-136.3778665,16.84308209,46.89379523,243.2165,12.31889754,20.43100103,8.955899859,13.15353504,16.25039527
18.8,11.12910974,58.87022848,-129.4043962,16.84428151,46.89385796,242.922,11.25732644,43.32867062,-133.9760913,16.84407757,46.89381683,243.138,11.42458512,20.87190587,-139.8026466,16.84378289,46.89376442,243.1485,11.21341814,7.316301787,-140.4297381,16.84360501,46.89375878,243.078,10.9417815,-10.26157037,-140.6802898,16.84337434,46.89375653,243.269,11.10795428,-31.447749,-136.624501,16.84309633,46.89379301,243.2165,12.36055558,20.36826464,8.965420895,13.16954849,16.24777194
18.9,11.1290537,59.89495112,-128.9526365,16.84429496,46.89386202,242.922,11.26578815,44.41341098,-133.7119757,16.84409181,46.89381921,243.2145,11.43340243,21.99640126,-139.6195424,16.84379764,46.89376607,243.1485,11.21945536,8.437466571,-140.3816276,16.84361972,46.89375921,243.078,10.94092991,-9.153451026,-140.7982219,16.84338889,46.89375547,243.269,11.10070329,-30.36143974,-136.8630574,16.84311059,46.89379086,243.292,12.35712863,20.35029756,8.975654178,13.18574064,16.24686137
19,11.12917299,60.91602365,-128.4926055,16.84430836,46.89386616,242.994,11.27396032,45.47388455,-133.4397045,16.84410572,46.89382166,243.2145,11.44090768,23.12029321,-139.428485,16.84381239,46.89376779,243.1465,11.22555497,9.559252388,-140.324408,16.84363444,46.89375973,243.078,10.9401017,-8.044155644,-140.9074846,16.84340344,46.89375448,243.1855,11.0928654,-29.27421489,-137.0933642,16.84312486,46.89378879,243.292,12.37576546,20.30986236,8.98592333,13.20295276,16.24682948
19.1,11.12946762,61.93338568,-128.0242975,16.84432171,46.89387037,242.994,11.28184296,46.52958819,-133.1559486,16.84411958,46.89382421,243.1865,11.44710087,24.24385103,-139.2285646,16.84382714,46.89376959,243.1465,11.23171697,10.68112828,-140.2577907,16.84364916,46.89376033,243.078,10.93929687,-6.932990528,-141.0068355,16.84341802,46.89375359,243.1855,11.08444061,-28.186157,-137.3156559,16.84313913,46.89378679,243.292,12.39663893,20.2662252,8.997038541,13.21992905,16.2481962
19.2,11.12993757,62.94700894,-127.5477026,16.84433501,46.89387466,242.994,11.28943605,47.57993021,-132.8315494,16.84413336,46.89382713,243.042,11.451982,25.36706178,-139.0205525,16.84384187,46.89377146,243.1465,11.23794134,11.80354138,-140.1818334,16.84366389,46.89376101,243.125,10.93851541,-5.821185622,-141.0965001,16.84343261,46.89375278,243.1855,11.07542892,-27.09766016,-137.5303164,16.84315342,46.89378486,243.431,12.41065489,20.22689306,9.008462612,13.23833595,16.25014646
